Date;Y;mon;usrec;10 YR
1977-6-01;1977;6;0.62;7.28
1977-7-01;1977;7;0.62;7.33
1977-8-01;1977;8;0.62;7.4
1977-9-01;1977;9;0.62;7.34
1977-10-01;1977;10;0.62;7.52
1977-11-01;1977;11;0.62;7.58
1977-12-01;1977;12;0.62;7.69
1978-1-01;1978;1;0.62;7.96
1978-2-01;1978;2;0.62;8.03
1978-3-01;1978;3;0.62;8.04
1978-4-01;1978;4;0.62;8.15
1978-5-01;1978;5;0.62;8.35
1978-6-01;1978;6;0.62;8.46
1978-7-01;1978;7;0.62;8.64
1978-8-01;1978;8;0.62;8.41
1978-9-01;1978;9;0.62;8.42
1978-10-01;1978;10;0.62;8.64
1978-11-01;1978;11;0.62;8.81
1978-12-01;1978;12;0.62;9.01
1979-1-01;1979;1;0.62;9.1
1979-2-01;1979;2;0.62;9.1
1979-3-01;1979;3;0.62;9.12
1979-4-01;1979;4;0.62;9.18
1979-5-01;1979;5;0.62;9.25
1979-6-01;1979;6;0.62;8.91
1979-7-01;1979;7;0.62;8.95
1979-8-01;1979;8;0.62;9.03
1979-9-01;1979;9;0.62;9.33
1979-10-01;1979;10;0.62;10.3
1979-11-01;1979;11;0.62;10.65
1979-12-01;1979;12;0.62;10.39
1980-1-01;1980;1;0.62;10.8
1980-2-01;1980;2;15.32;12.41
1980-3-01;1980;3;15.32;12.75
1980-4-01;1980;4;15.32;11.47
1980-5-01;1980;5;15.32;10.18
1980-6-01;1980;6;15.32;9.78
1980-7-01;1980;7;15.32;10.25
1980-8-01;1980;8;0.62;11.1
1980-9-01;1980;9;0.62;11.51
1980-10-01;1980;10;0.62;11.75
1980-11-01;1980;11;0.62;12.68
1980-12-01;1980;12;0.62;12.84
1981-1-01;1981;1;0.62;12.57
1981-2-01;1981;2;0.62;13.19
1981-3-01;1981;3;0.62;13.12
1981-4-01;1981;4;0.62;13.68
1981-5-01;1981;5;0.62;14.1
1981-6-01;1981;6;0.62;13.47
1981-7-01;1981;7;0.62;14.28
1981-8-01;1981;8;15.32;14.94
1981-9-01;1981;9;15.32;15.32
1981-10-01;1981;10;15.32;15.15
1981-11-01;1981;11;15.32;13.39
1981-12-01;1981;12;15.32;13.72
1982-1-01;1982;1;15.32;14.59
1982-2-01;1982;2;15.32;14.43
1982-3-01;1982;3;15.32;13.86
1982-4-01;1982;4;15.32;13.87
1982-5-01;1982;5;15.32;13.62
1982-6-01;1982;6;15.32;14.3
1982-7-01;1982;7;15.32;13.95
1982-8-01;1982;8;15.32;13.06
1982-9-01;1982;9;15.32;12.34
1982-10-01;1982;10;15.32;10.91
1982-11-01;1982;11;15.32;10.55
1982-12-01;1982;12;0.62;10.54
1983-1-01;1983;1;0.62;10.46
1983-2-01;1983;2;0.62;10.72
1983-3-01;1983;3;0.62;10.51
1983-4-01;1983;4;0.62;10.4
1983-5-01;1983;5;0.62;10.38
1983-6-01;1983;6;0.62;10.85
1983-7-01;1983;7;0.62;11.38
1983-8-01;1983;8;0.62;11.85
1983-9-01;1983;9;0.62;11.65
1983-10-01;1983;10;0.62;11.54
1983-11-01;1983;11;0.62;11.69
1983-12-01;1983;12;0.62;11.83
1984-1-01;1984;1;0.62;11.67
1984-2-01;1984;2;0.62;11.84
1984-3-01;1984;3;0.62;12.32
1984-4-01;1984;4;0.62;12.63
1984-5-01;1984;5;0.62;13.41
1984-6-01;1984;6;0.62;13.56
1984-7-01;1984;7;0.62;13.36
1984-8-01;1984;8;0.62;12.72
1984-9-01;1984;9;0.62;12.52
1984-10-01;1984;10;0.62;12.16
1984-11-01;1984;11;0.62;11.57
1984-12-01;1984;12;0.62;11.5
1985-1-01;1985;1;0.62;11.38
1985-2-01;1985;2;0.62;11.51
1985-3-01;1985;3;0.62;11.86
1985-4-01;1985;4;0.62;11.43
1985-5-01;1985;5;0.62;10.85
1985-6-01;1985;6;0.62;10.16
1985-7-01;1985;7;0.62;10.31
1985-8-01;1985;8;0.62;10.33
1985-9-01;1985;9;0.62;10.37
1985-10-01;1985;10;0.62;10.24
1985-11-01;1985;11;0.62;9.78
1985-12-01;1985;12;0.62;9.26
1986-1-01;1986;1;0.62;9.19
1986-2-01;1986;2;0.62;8.7
1986-3-01;1986;3;0.62;7.78
1986-4-01;1986;4;0.62;7.3
1986-5-01;1986;5;0.62;7.71
1986-6-01;1986;6;0.62;7.8
1986-7-01;1986;7;0.62;7.3
1986-8-01;1986;8;0.62;7.17
1986-9-01;1986;9;0.62;7.45
1986-10-01;1986;10;0.62;7.43
1986-11-01;1986;11;0.62;7.25
1986-12-01;1986;12;0.62;7.11
1987-1-01;1987;1;0.62;7.08
1987-2-01;1987;2;0.62;7.25
1987-3-01;1987;3;0.62;7.25
1987-4-01;1987;4;0.62;8.02
1987-5-01;1987;5;0.62;8.61
1987-6-01;1987;6;0.62;8.4
1987-7-01;1987;7;0.62;8.45
1987-8-01;1987;8;0.62;8.76
1987-9-01;1987;9;0.62;9.42
1987-10-01;1987;10;0.62;9.52
1987-11-01;1987;11;0.62;8.86
1987-12-01;1987;12;0.62;8.99
1988-1-01;1988;1;0.62;8.67
1988-2-01;1988;2;0.62;8.21
1988-3-01;1988;3;0.62;8.37
1988-4-01;1988;4;0.62;8.72
1988-5-01;1988;5;0.62;9.09
1988-6-01;1988;6;0.62;8.92
1988-7-01;1988;7;0.62;9.06
1988-8-01;1988;8;0.62;9.26
1988-9-01;1988;9;0.62;8.98
1988-10-01;1988;10;0.62;8.8
1988-11-01;1988;11;0.62;8.96
1988-12-01;1988;12;0.62;9.11
1989-1-01;1989;1;0.62;9.09
1989-2-01;1989;2;0.62;9.17
1989-3-01;1989;3;0.62;9.36
1989-4-01;1989;4;0.62;9.18
1989-5-01;1989;5;0.62;8.86
1989-6-01;1989;6;0.62;8.28
1989-7-01;1989;7;0.62;8.02
1989-8-01;1989;8;0.62;8.11
1989-9-01;1989;9;0.62;8.19
1989-10-01;1989;10;0.62;8.01
1989-11-01;1989;11;0.62;7.87
1989-12-01;1989;12;0.62;7.84
1990-1-01;1990;1;0.62;8.21
1990-2-01;1990;2;0.62;8.47
1990-3-01;1990;3;0.62;8.59
1990-4-01;1990;4;0.62;8.79
1990-5-01;1990;5;0.62;8.76
1990-6-01;1990;6;0.62;8.48
1990-7-01;1990;7;0.62;8.47
1990-8-01;1990;8;15.32;8.75
1990-9-01;1990;9;15.32;8.89
1990-10-01;1990;10;15.32;8.72
1990-11-01;1990;11;15.32;8.39
1990-12-01;1990;12;15.32;8.08
1991-1-01;1991;1;15.32;8.09
1991-2-01;1991;2;15.32;7.85
1991-3-01;1991;3;15.32;8.11
1991-4-01;1991;4;0.62;8.04
1991-5-01;1991;5;0.62;8.07
1991-6-01;1991;6;0.62;8.28
1991-7-01;1991;7;0.62;8.27
1991-8-01;1991;8;0.62;7.9
1991-9-01;1991;9;0.62;7.65
1991-10-01;1991;10;0.62;7.53
1991-11-01;1991;11;0.62;7.42
1991-12-01;1991;12;0.62;7.09
1992-1-01;1992;1;0.62;7.03
1992-2-01;1992;2;0.62;7.34
1992-3-01;1992;3;0.62;7.54
1992-4-01;1992;4;0.62;7.48
1992-5-01;1992;5;0.62;7.39
1992-6-01;1992;6;0.62;7.26
1992-7-01;1992;7;0.62;6.84
1992-8-01;1992;8;0.62;6.59
1992-9-01;1992;9;0.62;6.42
1992-10-01;1992;10;0.62;6.59
1992-11-01;1992;11;0.62;6.87
1992-12-01;1992;12;0.62;6.77
1993-1-01;1993;1;0.62;6.6
1993-2-01;1993;2;0.62;6.26
1993-3-01;1993;3;0.62;5.98
1993-4-01;1993;4;0.62;5.97
1993-5-01;1993;5;0.62;6.04
1993-6-01;1993;6;0.62;5.96
1993-7-01;1993;7;0.62;5.81
1993-8-01;1993;8;0.62;5.68
1993-9-01;1993;9;0.62;5.36
1993-10-01;1993;10;0.62;5.33
1993-11-01;1993;11;0.62;5.72
1993-12-01;1993;12;0.62;5.77
1994-1-01;1994;1;0.62;5.75
1994-2-01;1994;2;0.62;5.97
1994-3-01;1994;3;0.62;6.48
1994-4-01;1994;4;0.62;6.97
1994-5-01;1994;5;0.62;7.18
1994-6-01;1994;6;0.62;7.1
1994-7-01;1994;7;0.62;7.3
1994-8-01;1994;8;0.62;7.24
1994-9-01;1994;9;0.62;7.46
1994-10-01;1994;10;0.62;7.74
1994-11-01;1994;11;0.62;7.96
1994-12-01;1994;12;0.62;7.81
1995-1-01;1995;1;0.62;7.78
1995-2-01;1995;2;0.62;7.47
1995-3-01;1995;3;0.62;7.2
1995-4-01;1995;4;0.62;7.06
1995-5-01;1995;5;0.62;6.63
1995-6-01;1995;6;0.62;6.17
1995-7-01;1995;7;0.62;6.28
1995-8-01;1995;8;0.62;6.49
1995-9-01;1995;9;0.62;6.2
1995-10-01;1995;10;0.62;6.04
1995-11-01;1995;11;0.62;5.93
1995-12-01;1995;12;0.62;5.71
1996-1-01;1996;1;0.62;5.65
1996-2-01;1996;2;0.62;5.81
1996-3-01;1996;3;0.62;6.27
1996-4-01;1996;4;0.62;6.51
1996-5-01;1996;5;0.62;6.74
1996-6-01;1996;6;0.62;6.91
1996-7-01;1996;7;0.62;6.87
1996-8-01;1996;8;0.62;6.64
1996-9-01;1996;9;0.62;6.83
1996-10-01;1996;10;0.62;6.53
1996-11-01;1996;11;0.62;6.2
1996-12-01;1996;12;0.62;6.3
1997-1-01;1997;1;0.62;6.58
1997-2-01;1997;2;0.62;6.42
1997-3-01;1997;3;0.62;6.69
1997-4-01;1997;4;0.62;6.89
1997-5-01;1997;5;0.62;6.71
1997-6-01;1997;6;0.62;6.49
1997-7-01;1997;7;0.62;6.22
1997-8-01;1997;8;0.62;6.3
1997-9-01;1997;9;0.62;6.21
1997-10-01;1997;10;0.62;6.03
1997-11-01;1997;11;0.62;5.88
1997-12-01;1997;12;0.62;5.81
1998-1-01;1998;1;0.62;5.54
1998-2-01;1998;2;0.62;5.57
1998-3-01;1998;3;0.62;5.65
1998-4-01;1998;4;0.62;5.64
1998-5-01;1998;5;0.62;5.65
1998-6-01;1998;6;0.62;5.5
1998-7-01;1998;7;0.62;5.46
1998-8-01;1998;8;0.62;5.34
1998-9-01;1998;9;0.62;4.81
1998-10-01;1998;10;0.62;4.53
1998-11-01;1998;11;0.62;4.83
1998-12-01;1998;12;0.62;4.65
1999-1-01;1999;1;0.62;4.72
1999-2-01;1999;2;0.62;5
1999-3-01;1999;3;0.62;5.23
1999-4-01;1999;4;0.62;5.18
1999-5-01;1999;5;0.62;5.54
1999-6-01;1999;6;0.62;5.9
1999-7-01;1999;7;0.62;5.79
1999-8-01;1999;8;0.62;5.94
1999-9-01;1999;9;0.62;5.92
1999-10-01;1999;10;0.62;6.11
1999-11-01;1999;11;0.62;6.03
1999-12-01;1999;12;0.62;6.28
2000-1-01;2000;1;0.62;6.66
2000-2-01;2000;2;0.62;6.52
2000-3-01;2000;3;0.62;6.26
2000-4-01;2000;4;0.62;5.99
2000-5-01;2000;5;0.62;6.44
2000-6-01;2000;6;0.62;6.1
2000-7-01;2000;7;0.62;6.05
2000-8-01;2000;8;0.62;5.83
2000-9-01;2000;9;0.62;5.8
2000-10-01;2000;10;0.62;5.74
2000-11-01;2000;11;0.62;5.72
2000-12-01;2000;12;0.62;5.24
2001-1-01;2001;1;0.62;5.16
2001-2-01;2001;2;0.62;5.1
2001-3-01;2001;3;0.62;4.89
2001-4-01;2001;4;15.32;5.14
2001-5-01;2001;5;15.32;5.39
2001-6-01;2001;6;15.32;5.28
2001-7-01;2001;7;15.32;5.24
2001-8-01;2001;8;15.32;4.97
2001-9-01;2001;9;15.32;4.73
2001-10-01;2001;10;15.32;4.57
2001-11-01;2001;11;15.32;4.65
2001-12-01;2001;12;0.62;5.09
2002-1-01;2002;1;0.62;5.04
2002-2-01;2002;2;0.62;4.91
2002-3-01;2002;3;0.62;5.28
2002-4-01;2002;4;0.62;5.21
2002-5-01;2002;5;0.62;5.16
2002-6-01;2002;6;0.62;4.93
2002-7-01;2002;7;0.62;4.65
2002-8-01;2002;8;0.62;4.26
2002-9-01;2002;9;0.62;3.87
2002-10-01;2002;10;0.62;3.94
2002-11-01;2002;11;0.62;4.05
2002-12-01;2002;12;0.62;4.03
2003-1-01;2003;1;0.62;4.05
2003-2-01;2003;2;0.62;3.9
2003-3-01;2003;3;0.62;3.81
2003-4-01;2003;4;0.62;3.96
2003-5-01;2003;5;0.62;3.57
2003-6-01;2003;6;0.62;3.33
2003-7-01;2003;7;0.62;3.98
2003-8-01;2003;8;0.62;4.45
2003-9-01;2003;9;0.62;4.27
2003-10-01;2003;10;0.62;4.29
2003-11-01;2003;11;0.62;4.3
2003-12-01;2003;12;0.62;4.27
2004-1-01;2004;1;0.62;4.15
2004-2-01;2004;2;0.62;4.08
2004-3-01;2004;3;0.62;3.83
2004-4-01;2004;4;0.62;4.35
2004-5-01;2004;5;0.62;4.72
2004-6-01;2004;6;0.62;4.73
2004-7-01;2004;7;0.62;4.5
2004-8-01;2004;8;0.62;4.28
2004-9-01;2004;9;0.62;4.13
2004-10-01;2004;10;0.62;4.1
2004-11-01;2004;11;0.62;4.19
2004-12-01;2004;12;0.62;4.23
2005-1-01;2005;1;0.62;4.22
2005-2-01;2005;2;0.62;4.17
2005-3-01;2005;3;0.62;4.5
2005-4-01;2005;4;0.62;4.34
2005-5-01;2005;5;0.62;4.14
2005-6-01;2005;6;0.62;4
2005-7-01;2005;7;0.62;4.18
2005-8-01;2005;8;0.62;4.26
2005-9-01;2005;9;0.62;4.2
2005-10-01;2005;10;0.62;4.46
2005-11-01;2005;11;0.62;4.54
2005-12-01;2005;12;0.62;4.47
2006-1-01;2006;1;0.62;4.42
2006-2-01;2006;2;0.62;4.57
2006-3-01;2006;3;0.62;4.72
2006-4-01;2006;4;0.62;4.99
2006-5-01;2006;5;0.62;5.11
2006-6-01;2006;6;0.62;5.11
2006-7-01;2006;7;0.62;5.09
2006-8-01;2006;8;0.62;4.88
2006-9-01;2006;9;0.62;4.72
2006-10-01;2006;10;0.62;4.73
2006-11-01;2006;11;0.62;4.6
2006-12-01;2006;12;0.62;4.56
2007-1-01;2007;1;0.62;4.76
2007-2-01;2007;2;0.62;4.72
2007-3-01;2007;3;0.62;4.56
2007-4-01;2007;4;0.62;4.69
2007-5-01;2007;5;0.62;4.75
2007-6-01;2007;6;0.62;5.1
2007-7-01;2007;7;0.62;5
2007-8-01;2007;8;0.62;4.67
2007-9-01;2007;9;0.62;4.52
2007-10-01;2007;10;0.62;4.53
2007-11-01;2007;11;0.62;4.15
2007-12-01;2007;12;0.62;4.1
2008-1-01;2008;1;15.32;3.74
2008-2-01;2008;2;15.32;3.74
2008-3-01;2008;3;15.32;3.51
2008-4-01;2008;4;15.32;3.68
2008-5-01;2008;5;15.32;3.88
2008-6-01;2008;6;15.32;4.1
2008-7-01;2008;7;15.32;4.01
2008-8-01;2008;8;15.32;3.89
2008-9-01;2008;9;15.32;3.69
2008-10-01;2008;10;15.32;3.81
2008-11-01;2008;11;15.32;3.53
2008-12-01;2008;12;15.32;2.42
2009-1-01;2009;1;15.32;2.52
2009-2-01;2009;2;15.32;2.87
2009-3-01;2009;3;15.32;2.82
2009-4-01;2009;4;15.32;2.93
2009-5-01;2009;5;15.32;3.29
2009-6-01;2009;6;15.32;3.72
2009-7-01;2009;7;0.62;3.56
2009-8-01;2009;8;0.62;3.59
2009-9-01;2009;9;0.62;3.4
2009-10-01;2009;10;0.62;3.39
2009-11-01;2009;11;0.62;3.4
2009-12-01;2009;12;0.62;3.59
2010-1-01;2010;1;0.62;3.73
2010-2-01;2010;2;0.62;3.69
2010-3-01;2010;3;0.62;3.73
2010-4-01;2010;4;0.62;3.85
2010-5-01;2010;5;0.62;3.42
2010-6-01;2010;6;0.62;3.2
2010-7-01;2010;7;0.62;3.01
2010-8-01;2010;8;0.62;2.7
2010-9-01;2010;9;0.62;2.65
2010-10-01;2010;10;0.62;2.54
2010-11-01;2010;11;0.62;2.76
2010-12-01;2010;12;0.62;3.29
2011-1-01;2011;1;0.62;3.39
2011-2-01;2011;2;0.62;3.58
2011-3-01;2011;3;0.62;3.41
2011-4-01;2011;4;0.62;3.46
2011-5-01;2011;5;0.62;3.17
2011-6-01;2011;6;0.62;3
2011-7-01;2011;7;0.62;3
2011-8-01;2011;8;0.62;2.3
2011-9-01;2011;9;0.62;1.98
2011-10-01;2011;10;0.62;2.15
2011-11-01;2011;11;0.62;2.01
2011-12-01;2011;12;0.62;1.98
2012-1-01;2012;1;0.62;1.97
2012-2-01;2012;2;0.62;1.97
2012-3-01;2012;3;0.62;2.17
2012-4-01;2012;4;0.62;2.05
2012-5-01;2012;5;0.62;1.8
2012-6-01;2012;6;0.62;1.62
2012-7-01;2012;7;0.62;1.53
2012-8-01;2012;8;0.62;1.68
2012-9-01;2012;9;0.62;1.72
2012-10-01;2012;10;0.62;1.75
2012-11-01;2012;11;0.62;1.65
2012-12-01;2012;12;0.62;1.72
2013-1-01;2013;1;0.62;1.91
2013-2-01;2013;2;0.62;1.98
2013-3-01;2013;3;0.62;1.96
2013-4-01;2013;4;0.62;1.76
2013-5-01;2013;5;0.62;1.93
2013-6-01;2013;6;0.62;2.3
2013-7-01;2013;7;0.62;2.58
2013-8-01;2013;8;0.62;2.74
2013-9-01;2013;9;0.62;2.81
2013-10-01;2013;10;0.62;2.62
2013-11-01;2013;11;0.62;2.72
2013-12-01;2013;12;0.62;2.9
2014-1-01;2014;1;0.62;2.86
2014-2-01;2014;2;0.62;2.71
2014-3-01;2014;3;0.62;2.72
2014-4-01;2014;4;0.62;2.71
2014-5-01;2014;5;0.62;2.56
2014-6-01;2014;6;0.62;2.6
2014-7-01;2014;7;0.62;2.54
2014-8-01;2014;8;0.62;2.42
2014-9-01;2014;9;0.62;2.53
2014-10-01;2014;10;0.62;2.3
2014-11-01;2014;11;0.62;2.33
2014-12-01;2014;12;0.62;2.21
2015-1-01;2015;1;0.62;1.88
2015-2-01;2015;2;0.62;1.98
2015-3-01;2015;3;0.62;2.04
2015-4-01;2015;4;0.62;1.94
2015-5-01;2015;5;0.62;2.2
2015-6-01;2015;6;0.62;2.36
2015-7-01;2015;7;0.62;2.32
2015-8-01;2015;8;0.62;2.17
2015-9-01;2015;9;0.62;2.17
2015-10-01;2015;10;0.62;2.07
2015-11-01;2015;11;0.62;2.26
2015-12-01;2015;12;0.62;2.24
2016-1-01;2016;1;0.62;2.09
2016-2-01;2016;2;0.62;1.78
2016-3-01;2016;3;0.62;1.89
2016-4-01;2016;4;0.62;1.81
2016-5-01;2016;5;0.62;1.81
2016-6-01;2016;6;0.62;1.64
2016-7-01;2016;7;0.62;1.5
2016-8-01;2016;8;0.62;1.56
2016-9-01;2016;9;0.62;1.63
2016-10-01;2016;10;0.62;1.76
2016-11-01;2016;11;0.62;2.14
2016-12-01;2016;12;0.62;2.49
2017-1-01;2017;1;0.62;2.43
2017-2-01;2017;2;0.62;2.42
2017-3-01;2017;3;0.62;2.48
2017-4-01;2017;4;0.62;2.3
2017-5-01;2017;5;0.62;2.3
2017-6-01;2017;6;0.62;2.19
2017-7-01;2017;7;0.62;2.32
2017-8-01;2017;8;0.62;2.21
2017-9-01;2017;9;0.62;2.2
2017-10-01;2017;10;0.62;2.36
2017-11-01;2017;11;0.62;2.35
2017-12-01;2017;12;0.62;2.4
2018-1-01;2018;1;0.62;2.58
2018-2-01;2018;2;0.62;2.86
2018-3-01;2018;3;0.62;2.84
2018-4-01;2018;4;0.62;2.87
2018-5-01;2018;5;0.62;2.98
2018-6-01;2018;6;0.62;2.91
2018-7-01;2018;7;0.62;2.89
2018-8-01;2018;8;0.62;2.89
2018-9-01;2018;9;0.62;3
2018-10-01;2018;10;0.62;3.15
2018-11-01;2018;11;0.62;3.12
2018-12-01;2018;12;0.62;2.83
2019-1-01;2019;1;0.62;2.71
2019-2-01;2019;2;0.62;2.68
2019-3-01;2019;3;0.62;2.57
2019-4-01;2019;4;0.62;2.53
2019-5-01;2019;5;0.62;2.4
2019-6-01;2019;6;0.62;2.07
2019-7-01;2019;7;0.62;2.06
2019-8-01;2019;8;0.62;1.63
2019-9-01;2019;9;0.62;1.7
2019-10-01;2019;10;0.62;1.71
2019-11-01;2019;11;0.62;1.81
2019-12-01;2019;12;0.62;1.86
2020-1-01;2020;1;0.62;1.76
2020-2-01;2020;2;0.62;1.5
2020-3-01;2020;3;15.32;0.87
2020-4-01;2020;4;15.32;0.66
2020-5-01;2020;5;15.32;0.67
2020-6-01;2020;6;15.32;0.73
2020-7-01;2020;7;15.32;0.62
2020-8-01;2020;8;15.32;0.65
2020-9-01;2020;9;15.32;0.68
2020-10-01;2020;10;15.32;0.79
2020-11-01;2020;11;15.32;0.87
2020-12-01;2020;12;15.32;0.93
2021-1-01;2021;1;15.32;1.08
2021-2-01;2021;2;15.32;1.26
2021-3-01;2021;3;15.32;1.61
2021-4-01;2021;4;15.32;1.64
2021-5-01;2021;5;15.32;1.62

